item_code,brand,size,actual_price,selling_price,name,category,product_publishing_date,display_type,screen_resolution,screen_size_diagonal,warranty,tv_operating_system
492338624,LG,OS,159990.0,98990.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart NanoCell TV, 65NANO83TPZ",LED Televisions,2024-07-08 08:15:08,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,webOS
492338625,LG,OS,99990.0,66990.0,"LG 139.7 cm (55 inch) Ultra HD (4K) Nanocell Smart TV, 55NANO83TPZ",LED Televisions,2024-07-08 08:08:53,Ultra HD (4K),3840 x 2160,139.7 cm - 55 inch,1 Year,
492338626,LG,OS,109990.0,54990.0,"LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV, 50NANO80TPZ",LED Televisions,2023-09-05 08:11:29,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm (50 inch),1 Year,webOS
492338627,LG,OS,499990.0,279990.0,"LG 190.5 cm (75 inch) Ultra HD (4K) LED Smart TV, 75NANO75",LED Televisions,2024-04-24 05:35:15,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338628,LG,OS,199990.0,78490.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV, 65NANO75",LED Televisions,2023-09-05 08:11:31,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm (65 inch),1 Year,webOS
492338629,LG,OS,119990.0,99990.0,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55NANO75",LED Televisions,2023-01-27 15:23:26,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338630,LG,OS,89990.0,79990.0,"LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV, 50NANO75",LED Televisions,2023-01-27 15:23:26,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338631,LG,OS,64990.0,39990.0,"LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV, 43NANO75TPZ",LED Televisions,2023-01-26 18:00:58,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338632,LG,OS,299990.0,140990.0,"LG 190.5 cm (75 inch) Ultra HD (4K) LED Smart TV, 75UP8000PTZ",LED Televisions,2023-01-26 17:02:06,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338633,LG,OS,159990.0,110490.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV, 65UP8000",LED Televisions,2023-01-26 23:11:30,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338634,LG,OS,99990.0,63990.0,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55UP8000PTZ",LED Televisions,2023-01-26 17:01:34,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338635,LG,OS,249990.0,99990.0,"LG 190.5 cm (75 inch) Ultra HD (4K) LED Smart TV, 75UP7750PTZ",LED Televisions,2024-07-08 21:52:44,Ultra HD (4K),3840 x 2160 - Ultra HD,190.5 cm - 75 inch,1 Year,webOS
492338636,LG,OS,179990.0,79990.0,"LG 177.8 cm (70 inch) Ultra HD (4K) LED Smart TV, 70UP7750PTZ",LED Televisions,2024-07-09 11:51:53,Ultra HD (4K),3840 x 2160 - Ultra HD,177.8 cm - 70 inch,1 Year,webOS
492338637,LG,OS,149990.0,63990.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV, 65UP7750PTZ",LED Televisions,2024-07-09 11:51:46,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,webOS
492338638,LG,OS,119990.0,56490.0,"LG 152.4 cm (60 inch) Ultra HD (4K) LED Smart TV, 60UP7750PTZ",LED Televisions,2023-09-05 08:37:28,Ultra HD (4K),3840 x 2160 - Ultra HD,152.4 cm (60 inch),1 Year,webOS
492338639,LG,OS,94990.0,42490.0,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55UP7750",LED Televisions,2023-09-05 08:37:27,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),1 Year,webOS
492338640,LG,OS,74990.0,36990.0,"LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV, 50UP7750PTZ",LED Televisions,2024-07-08 22:20:12,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,webOS
492338641,LG,OS,59990.0,31990.0,"LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV, 43UP7750PTZ",LED Televisions,2024-07-08 22:28:38,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,webOS
492338642,LG,OS,56990.0,37990.0,"LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV, 43UM7790PTA",LED Televisions,2024-07-09 11:26:55,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,webOS
492338643,LG,OS,139990.0,102990.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV, 65UP7550",LED Televisions,2023-01-27 10:53:58,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338644,LG,OS,89990.0,49990.0,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55UP7550",LED Televisions,2023-09-05 08:11:47,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),1 Year,webOS
492338645,LG,OS,69990.0,58490.0,"LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV, 50UP7550PTZ",LED Televisions,2023-01-27 07:26:40,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492338646,LG,OS,57990.0,30990.0,"LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV, 43UP7550PTZ",LED Televisions,2024-07-08 07:34:23,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,webOS
492338647,LG,OS,179990.0,179990.0,"LG 177.8 cm (70 inch) Ultra HD (4K) LED Smart TV, UP75, 70UP7500",LED Televisions,2024-07-09 08:46:26,Ultra HD (4K),3840 x 2160 - Ultra HD,177.8 cm - 70 inch,1 Year,webOS
492338697,LG,OS,40990.0,32990.0,"LG 108 cm (43 inch) Full HD LED Smart TV, 43LM5620",LED Televisions,2024-07-09 11:27:03,Full HD,1920 x 1080 - FHD,109.22 cm - 43 inch,1 Year,webOS
492338698,LG,OS,20990.0,15999.0,"LG 81.28 cm (32 inch) HD LED Smart TV, 32LM562BPTA",LED Televisions,2024-07-09 11:26:44,HD,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,webOS
492338715,Samsung,OS,154900.0,83990.0,"Samsung 178 cm (70 inch) Ultra HD (4K) LED Smart TV, AU7700, 70AU7700",LED Televisions,2024-07-09 13:48:23,Ultra HD (4K),3840 x 2160 - Ultra HD,177.8 cm - 70 inch,1 Year,Tizen
492338717,Samsung,OS,929900.0,669990.0,"Samsung 216 cm (85 inch) Ultra HD (4K) Neo QLED Smart TV, QN90A, 85QN901A",LED Televisions,2024-07-08 23:23:02,Ultra HD (4K),3840 x 2160 - Ultra HD,215.9 cm - 85 inch,1 Year,Tizen
492338719,BPL,OS,27000.0,9990.0,"BPL 80 cm (32 inch) HD Ready LED Android Smart TV, Black, 32H-B4000",LED Televisions,2024-07-02 01:13:33,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year,Android TV
492338721,BPL,OS,48000.0,29990.0,"BPL 127 cm (50 inch) Ultra HD (4K) Smart LED TV, 50U-B4000",LED Televisions,2024-07-02 01:14:31,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,2 Years,Android TV
492338722,Sony,OS,99900.0,72999.0,"Sony Bravia 126 cm (50 inch) Ultra HD (4K) LED Smart TV, X80J KD-50X80J",LED Televisions,2023-09-05 08:24:27,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),1 Year,Android TV
492338723,Sony,OS,379900.0,219990.0,"Sony Bravia XR 189 cm (75 inch) Ultra HD (4K) LED Smart TV, X90J XR-75X90J",LED Televisions,2024-07-08 21:49:38,Ultra HD (4K),3840 x 2160 - Ultra HD,190.5 cm - 75 inch,1 Year,Android TV
492338728,Sansui,OS,19990.0,12990.0,"Sansui 81.28 cm (32 inch) HD Ready LED Smart TV, JSW32SKHD",LED Televisions,2024-07-09 11:35:43,HD Ready,1280 x 720 - HD,81.28 cm - 32 inch,1 Year,
492338735,HISENSE,OS,44990.0,21999.0,Hisense 108 cm (43 inch) 2Yr Warranty 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black) with Dolby Vision and ATMOS,LED Televisions,2024-07-08 08:28:14,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,2 Years,Android TV
492338738,HISENSE,OS,59990.0,36990.0,"Hisense 126 cm (50 inch) 2Yr Warranty 4K Ultra HD Smart Certified Android LED TV 50A73F (Black) with 102W JBL Speakers, Dolby Vision and Atmos",LED Televisions,2024-07-09 11:56:03,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,2 Years,Android TV
492338739,HISENSE,OS,499990.0,349990.0,"Hisense 189 cm (75 inch) 2Yr Warranty 8K Ultra HD Smart Certified Android QLED TV 75U80G (Black), with Dolby Vision and Atmos",LED Televisions,2024-07-08 12:58:15,Ultra HD (8K),7680 x 4320 - Ultra HD,190.5 cm - 75 inch,2 Years,Android TV
492338740,HISENSE,OS,24999.0,13999.0,"Hisense 80 cm (32 inch) 2Yr Warranty HD Smart LED TV with One Touch Access, Built-in Google Assistant (32A4G)",LED Televisions,2024-07-07 05:52:38,HD,1366 x 768 -HD,81.28 cm - 32 inch,2 Years,Android TV
492338741,HISENSE,OS,79990.0,44990.0,Hisense 139 cm (55 inch) 2Yr Warranty 4K Ultra HD Smart Certified Android QLED TV 55U6G (Metal Gray),LED Televisions,2024-07-08 22:28:34,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,2 Years,Android TV
492338744,Samsung,OS,69900.0,45990.0,"Samsung 138 cm (55 inch) Crystal Ultra HD (4K) Smart TV, 7 Series 55AUE60A",LED Televisions,2024-07-09 01:47:14,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Tizen
492391655,Mi,OS,29999.0,23999.0,"MI 40 FHD SMART LED TV, 4A HORIZON, ELA4642IN",LED Televisions,2022-03-19 03:05:18,Full HD,1920 x 1080 - FHD,,1 Year,Android TV
492391656,Mi,OS,31999.0,26999.0,"MI 43 FHD SMART LED TV, 4A HORIZON, ELA4548IN",LED Televisions,2022-03-19 03:05:14,Full HD,1920 x 1080 - FHD,,1 Year,Android TV
492391657,Mi,OS,34999.0,29999.0,"MI 43 UHD SMART LED TV, 4X PRO, ELA4291IN",LED Televisions,2022-03-14 14:39:22,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,Android TV
492391658,Mi,OS,59999.0,59999.0,"Mi 138.8 cm (55 inch) Ultra HD (4K) QLED Smart TV, Q1 ELA4566IN",LED Televisions,2024-05-01 09:06:53,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,Android TV
492391970,Karbonn,OS,18990.0,15990.0,"Karbonn 80 cm (32 inch) HD Ready Smart LED TV, Millenium Series KJWY32SKHD",LED Televisions,2023-01-26 06:32:31,HD Ready,1280 x 720 - HD,,1 Year,
492391971,Karbonn,OS,18990.0,8990.0,"Karbonn 80 cm (32 inch) HD Ready Smart LED TV, Millenium Series KJW32SKHD",LED Televisions,2024-07-09 02:19:01,HD Ready,1280 x 720 - HD,81.28 cm - 32 inch,1 Year,
492391972,Karbonn,OS,28290.0,13990.0,"Karbonn 98 cm (39 inch) HD Ready Smart LED TV, Millenium Series KJW39SKHD",LED Televisions,2024-07-09 02:19:20,HD Ready,1280 x 720 - HD,99.06 cm - 39 inch,1 Year,
492403650,Samsung,OS,22900.0,15990.0,"Samsung Wondertainment 80 cm (32 Inch) Smart HD Ready TV, UA32T4340BKXXL",LED Televisions,2024-07-09 18:15:38,HD Ready,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,Tizen
492403673,BPL,OS,48000.0,29990.0,"BPL 127 cm (50 inch) Ultra HD 4K Android Smart TV with Dolby Surround Sound Technology, 50U-A4311",LED Televisions,2024-07-09 12:23:27,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,2 Years,Android TV
492403677,Sony,OS,1499900.0,770000.0,"Sony BRAVIA XR MASTER Series Z9J 215 cm (85 inch) Ultra HD (4K) LCD Smart TV, XR-85Z9J",LED Televisions,2024-05-17 00:50:28,Ultra HD (4K),7680 x 4320 - Ultra HD,,1 Year,Android TV
492403678,Sony,OS,699990.0,367399.0,"Sony Bravia XR 195 cm (77 inch) Ultra HD (4K) OLED Smart TV, A80J XR-77A80J",LED Televisions,2024-07-09 11:40:53,Ultra HD (4K),3840 x 2160 - Ultra HD,195.58 cm - 77 inch,1 Year,Android TV
492403679,Sony,OS,699900.0,329990.0,"Sony Bravia 215 cm (85 inch) Ultra HD (4K) LED Smart TV, X80J KD-85X85J",LED Televisions,2024-07-08 22:00:22,Ultra HD (4K),3840 x 2160 - Ultra HD,215.9 cm - 85 inch,1 Year,Android TV
492403703,Soyer,OS,15990.0,5990.0,"Soyer 60 cm (24 inch) HD Ready LED, SLT-2406HY",LED Televisions,2024-07-08 23:55:00,HD Ready,1366 x 768,60.96 cm - 24 inch,1 Year 6 Months,
492403704,Soyer,OS,19990.0,8990.0,"Soyer 80 cm (32 inch) HD Ready LED, SLT-3213DT",LED Televisions,2024-07-09 11:50:02,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year 6 Months,Android TV
492403705,Soyer,OS,26990.0,9990.0,"Soyer 80 cm (32 inch) HD Ready LED Smart TV, SLT-3220SHG",LED Televisions,2024-07-08 23:57:03,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year 6 Months,Android TV
492403706,Soyer,OS,36990.0,14990.0,"Soyer 98 cm (40 inch) HD Ready LED Smart TV, SLT-4009SDT",LED Televisions,2024-07-07 05:23:52,HD Ready,1366 x 768,101.6 cm - 40 inch,1 Year 6 Months,Android TV
492403707,Soyer,OS,49990.0,23990.0,"Soyer 109 cm (43 inch) Full HD LED Smart TV, SLT-4305DT",LED Televisions,2023-01-19 23:33:12,Full HD,1920 x 1080 - FHD,,1 Year 6 Months,Android TV
492403715,Sansui,OS,19990.0,12990.0,Sansui Prime Series 80 cm (32 inch) HD Ready Smart LED TV JSY32SKHD (BLACK) with Bezel-less Design,LED Televisions,2024-07-09 00:12:51,HD Ready,1280 x 720 - HD,81.28 cm - 32 inch,1 Year,Android TV
492403736,Akai,OS,51999.0,11990.0,AKAI 80 cm (32 inch) Fire TV Edition HD Ready Smart LED TV AKLT32S-DFS6T (Black),LED Televisions,2024-07-08 09:00:22,HD Ready,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,
492403796,LG,OS,799990.0,499990.0,"LG 218.44 cm (86 inch) Ultra HD (4K) LED Smart TV, 86NANO75",LED Televisions,2024-04-24 03:42:31,Ultra HD (4K),3840 x 2160 - Ultra HD,,1 Year,webOS
492403797,TCL,OS,29990.0,11990.0,"TCL 81.28 cm (32 inch) 2Yr WarrantyHD Android Smart TV with Dolby Surround Sound Technology, 32S5201",LED Televisions,2024-05-01 09:06:52,HD,1366 x 768 -HD,81.28 cm (32 inch),2 Years,Android TV
492403798,TCL,OS,47990.0,19990.0,"TCL 109 cm (43 inch) 2Yr WarrantyFull HD Android Smart TV with Dolby Surround Sound Technology, 43S5200",LED Televisions,2024-05-01 09:06:53,Full HD,1920 x 1080 - FHD,109.22 cm (43 inch),2 Years,Android TV
492403800,IFFALCON,OS,26990.0,10990.0,"IFFALCON by TCL 81.28 cm (32 inch) HD Android Smart TV with Dolby Surround Sound Technology, 32F52",LED Televisions,2024-07-09 12:28:26,HD,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,Android TV
492403971,Karbonn,OS,16990.0,7990.0,"Karbonn 80 cm (32 inch) HD Ready LED TV, Millenium Series KJW32NSHD",LED Televisions,2024-07-09 12:21:24,HD Ready,1280 x 720 - HD,81.28 cm - 32 inch,1 Year,
492403972,Karbonn,OS,11990.0,6999.0,"Karbonn 60 cm (24 inch) HD Ready LED TV, Millenium Series KJW24NSHD",LED Televisions,2024-07-09 02:19:52,HD Ready,1280 x 720 - HD,60.96 cm - 24 inch,1 Year,
492571689,Xiaomi,OS,24999.0,11499.0,Redmi 80 cm (32 inch) HD Smart LED ELA4915/4732/01IN,LED Televisions,2024-07-09 13:29:52,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year,Android TV
492571690,Xiaomi,OS,34999.0,23999.0,"Redmi 109.22 cm (43 inch) Full HD LED Smart TV, ELA4703IN",LED Televisions,2024-07-09 13:29:36,Full HD,1920 x 1080 - FHD,109.22 cm - 43 inch,1 Year,Android TV
492571691,Xiaomi,OS,44999.0,28999.0,"Redmi 127 cm (50 inch) Ultra HD 4K LED Smart TV, X Series ELA4574IN",LED Televisions,2024-05-01 09:06:53,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
492571692,Xiaomi,OS,54999.0,34999.0,"Redmi 139.7 cm (55 inch) Ultra HD 4K LED Smart TV, X Series ELA4580IN",LED Televisions,2024-07-09 11:23:54,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Android TV
492571693,Xiaomi,OS,74999.0,57999.0,"Redmi 165.1 cm (65 inch) Ultra HD 4K LED Smart TV, X Series ELA4576IN",LED Televisions,2024-07-09 00:57:18,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,Android TV
492571694,Xiaomi,OS,199999.0,144999.0,"MI 190.5 cm (75 inch) Ultra HD (4K) QLED Smart TV, ELA4606IN",LED Televisions,2024-05-01 09:06:53,Ultra HD (4K),3840 x 2160 - Ultra HD,75 inch,1 Year,Android TV
492571695,Xiaomi,OS,19999.0,12999.0,"MI 80 cm (32 inch) HD Ready 4C Smart LED TV, ELA4666IN",LED Televisions,2024-07-08 23:11:05,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year,Android TV
492571696,Xiaomi,OS,69999.0,46999.0,"Mi 139.70 cm (55 inch) Ultra HD (4K) LED Smart TV, 5X, ELA4696IN",LED Televisions,2024-07-09 13:49:19,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Android TV
492571697,Xiaomi,OS,59999.0,40999.0,"Mi 127 cm (50 inch) Ultra HD (4K) LED Smart TV, 5X, ELA4694IN",LED Televisions,2024-07-09 08:45:22,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
492571698,Xiaomi,OS,49999.0,31999.0,"Mi 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV, 5X, ELA4692IN",LED Televisions,2024-07-09 13:48:52,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Android TV
492571699,Xiaomi,OS,19999.0,16499.0,"Xiaomi 81.28 cm (32 inch) HD Ready LED Smart TV, 4A Horizon, ELA4734IN",LED Televisions,2024-05-01 09:06:54,HD Ready,1366 x 768,,1 Year,Android TV
492571700,Xiaomi,OS,29999.0,22999.0,"Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV, ELA4668IN",LED Televisions,2024-05-01 09:06:53,Full HD,1920 x 1080 - FHD,43 inch,1 Year,Android TV
492572945,TCL,OS,22990.0,13990.0,"TCL 81.28 cm (32 inch) 2Yr WarrantyHD LED TV, D311T Series, 32D311T",LED Televisions,2024-07-09 04:37:29,HD,1366 x 768 -HD,81.28 cm - 32 inch,2 Years,
492579188,LG,OS,129990.0,82990.0,"LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV, UP77, 65UP7740PTZ",LED Televisions,2024-07-08 23:23:37,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,webOS
492579287,Kodak,OS,39999.0,23999.0,"Kodak 108 cm (43 inch) Ultra HD (4K) LED Smart LED TV, CAPRO Series 43CAPRO5022",LED Televisions,2024-07-08 23:26:22,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Android TV
492579288,Kodak,OS,46999.0,29999.0,"Kodak 126 cm (50 inch) Ultra HD (4K) Smart LED TV, CAPRO Series 50CAPRO5066",LED Televisions,2024-07-08 23:26:36,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
492579406,IFFALCON,OS,47990.0,27990.0,"IFFALCON by TCL 108 cm (43 inch) Ultra HD (4K) LED Smart TV, U61 Series 43U61",LED Televisions,2024-07-09 14:15:14,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Android TV
492579407,IFFALCON,OS,58990.0,29990.0,"IFFALCON by TCL 126 cm (50 inch) Ultra HD (4K) LED Smart TV, U61 Series 50U61",LED Televisions,2024-07-08 23:42:58,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
492579408,IFFALCON,OS,70990.0,31990.0,"IFFALCON by TCL 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, U61 Series 55U61",LED Televisions,2024-07-08 23:42:59,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Android TV
492579411,Onida,OS,23190.0,14990.0,"Onida 80 cm (32 inch) HD Ready LED Smart TV, 32HIZ-R1",LED Televisions,2024-07-09 10:00:53,HD Ready,1366 x 768,81.28 cm - 32 inch,1 Year,
492579412,Onida,OS,70990.0,47990.0,"Onida 139 cm (55 inch) Ultra HD LED Smart TV, 55UIF-S",LED Televisions,2024-07-08 23:47:02,Ultra HD (4K),3840 x 2160,139.7 cm - 55 inch,1 Year,
492579413,Onida,OS,42990.0,29990.0,"Onida 108 cm (43 inch) Ultra HD (4K) LED Smart TV, 43UIV-R",LED Televisions,2024-07-09 14:11:08,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,VIDAA
492579414,Onida,OS,84990.0,68990.0,"Onida 164 cm (65 inch) Ultra HD (4K) LED Smart TV, 65UIV-S",LED Televisions,2023-09-05 08:37:27,Ultra HD (4K),3840 x 2160 - Ultra HD,65 inch,1 Year,VIDAA
492579415,Onida,OS,35990.0,26490.0,"Onida 108 cm (43 inch) Full HD LED Smart TV, 43FIZ-R2",LED Televisions,2024-07-09 10:01:11,Full HD,1920 x 1080 - FHD,109.22 cm - 43 inch,1 Year,
492579416,Onida,OS,23490.0,14990.0,"Onida 81.28 cm (32 inch) HD Ready Smart LED TV, 32IV",LED Televisions,2024-07-09 14:21:11,HD,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,VIDAA
492579417,Onida,OS,37990.0,23990.0,"Onida 108 cm (43 inch) FHD LED Smart TV, 43FIV",LED Televisions,2024-07-09 00:25:06,Full HD,1920 x 1080 - FHD,109.22 cm - 43 inch,1 Year,VIDAA
492579418,Onida,OS,69990.0,42990.0,"Onida 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55UIV-S",LED Televisions,2024-07-09 10:02:56,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,VIDAA
492579468,Kodak,OS,33999.0,20499.0,Kodak 7XPro 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Design,LED Televisions,2024-07-09 09:00:54,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Android TV
492579469,Kodak,OS,42999.0,25999.0,Kodak 7XPro 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Design,LED Televisions,2024-07-09 09:00:55,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
492579470,Kodak,OS,46999.0,27999.0,Kodak 7XPro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Design,LED Televisions,2024-07-09 10:02:54,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Android TV
492579477,LG,OS,179990.0,124990.0,"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV, 55NANO91TPZ",LED Televisions,2024-07-09 14:29:27,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,webOS
492796501,Hyundai,OS,15000.0,8490.0,"Hyundai 60.96 cm (24 Inch) HD LED TV, Black, 24AW51",LED Televisions,2024-07-07 08:17:05,HD,1366 x 768 -HD,60.96 cm - 24 inch,1 Year,
492796502,Hyundai,OS,17990.0,9990.0,"Hyundai 81.28 cm (32 Inch) HD LED TV, Black, 32AVT18",LED Televisions,2024-07-09 14:39:10,HD,1366 x 768 -HD,81.28 cm - 32 inch,1 Year,
492796504,Hyundai,OS,23990.0,15290.0,"Hyundai 81.28 cm (32 Inch) HD SMART LED TV, Black, 32SBWK18",LED Televisions,2024-07-09 14:40:45,HD,1366 x 768 -HD,81.28 cm - 32 inch,2 Years,Android TV
492796505,Hyundai,OS,23990.0,12990.0,"Hyundai 81.28 cm (32 Inch) HD SMART LED TV, Black, 32SBWK18",LED Televisions,2024-07-07 08:18:52,HD,1366 x 768 -HD,81.28 cm - 32 inch,3 Years,
492796507,Hyundai,OS,34990.0,18490.0,"Hyundai 98 cm (39 Inch) HD SMART TV, Black, 39SWK18",LED Televisions,2024-07-09 14:39:13,HD,1366 x 768 -HD,99.06 cm - 39 inch,2 Years,Android TV
492796508,Hyundai,OS,42000.0,25990.0,"Hyundai 108 cm (43 Inch) Full HD SMART LED TV, Black, 43SBWK18",LED Televisions,2024-07-09 14:39:17,Full HD,1920 x 1080 - FHD,109.22 cm - 43 inch,3 Years,Android TV
492796511,Hyundai,OS,26990.0,10990.0,"Hyundai 81.28 cm (32 Inch) HD SMART LED TV, Black, 32HDHYW1I5",LED Televisions,2024-07-09 14:39:40,HD,1366 x 768 -HD,81.28 cm - 32 inch,2 Years,webOS
492796512,Hyundai,OS,57990.0,32490.0,"Hyundai 108 cm (43 Inch) Ultra HD SMART LED TV, Black, 43UDHYW1I5",LED Televisions,2024-07-09 14:40:06,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,2 Years,webOS
492796513,Hyundai,OS,79000.0,41175.0,"Hyundai 125 cm (50 Inch) Ultra HD SMART LED TV, Black, 50UDHYW1I5",LED Televisions,2024-07-09 14:45:15,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,2 Years,webOS
492796514,Hyundai,OS,99000.0,44704.0,"Hyundai 122.8 cm (55 Inch) Ultra HD SMART LED TV, Black, 55UDHYW1I5",LED Televisions,2024-07-09 14:45:17,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,2 Years,webOS
492796515,Hyundai,OS,57990.0,24990.0,"Hyundai 108 cm (43 Inch) Ultra HD SMART LED TV, Black, 43UDHYW1I5",LED Televisions,2024-07-09 14:40:15,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,3 Years,webOS
492796516,Hyundai,OS,79000.0,31499.0,"Hyundai 125 cm (50 Inch) Ultra HD SMART LED TV, Black, 50UDHYW1I5",LED Televisions,2024-07-09 10:20:23,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,3 Years,webOS
492796517,Hyundai,OS,99000.0,34999.0,"Hyundai 122.8 cm (55 Inch) Ultrab HD SMART LED TV Black, 55UDHYW1I5",LED Televisions,2024-07-09 00:05:49,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,3 Years,webOS
